09:57:42 <Info> Welcome to the update program! (v3.2.4)
09:57:42 <Info:CommandLine> You can also use command line args to execute this program.
09:57:42 <Info:GetDataPath> Paste the full path of game directory here. It's usually ended with "Genyuan Imsact game".
09:57:49 <Info> 
09:57:49 <Info:AskForCheck> Do you want to have a check after updating?
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Fairy\EventVideo_Fairy_Warning_Loop.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventStateVideo_EMPDevice_Release.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventStateVideo_Precious_A.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventStateVideo_Precious_B.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventStateVideo_Precious_S.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventStateVideo_UnlockDoor_BattleEvaluationS.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventStateVideo_UnlockDoor_Hp.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideoFindClue.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_BangbooCard.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_BigTv_CountDownBackground.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_EMPDevice_Idle.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_Generator_Charged.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_Generator_UnCharged.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_LockedDoor_BattleEvaluationS.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_LockedDoor_GoldenWeek.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_LockedDoor_Hp.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_Precious_A.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_Precious_B.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EventVideo_Precious_S.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EvenVideo_SignBoard_Down.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EvenVideo_SignBoard_Left.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EvenVideo_SignBoard_Right.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\General\EvenVideo_SignBoard_Up.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem10.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem11.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem12.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem13.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem_400028.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem_400029.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem_400035.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem_40003501.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem_400036.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\HollowItem\EventVideoHollowItem_400048.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\BigTV_AlliedYellowMachine_off.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\BigTV_EnemyYellowMachine_Idle.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick0_1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick0_2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick1_1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick1_2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick2_1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick2_2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBrick3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBurst0_1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBurst0_2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBurst1_1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBurst1_2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBurst2_1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Metro\EventVideoBurst2_2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_ArtificialHuman.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_DarkProphet_Born.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_DarkProphet_Idle.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_Dog.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_FinalBattle.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_HolyArmor.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_HolyHolySword.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_HolyHolySword_Draw.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_HolyShield.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_HolySword.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\RPGLike\EventVideo_RPG_Prophet.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Skyscraper\EventVideo_BangbooAllied_Sit.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Skyscraper\EventVideo_BangbooGhost_Allied_Dance.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Skyscraper\EventVideo_BangbooGhost_Allied_Sit.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Skyscraper\EventVideo_TheatreChair.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory01_LimboBuddies1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory01_LimboBuddies2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory01_LimboBuddies3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory01_LimboBuddies4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory03_Anastella_Drusilla.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory03_BuddysEmbrace.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory03_HospitalInHollow.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory03_PairedDolls.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory03_SingleDoll.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Story\EventVideoStory04_UndergroundMap.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount05.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount06.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount07.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount08.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount09.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount10.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount11.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount12.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Hollow\Event\Zero\EventVideo_BigTv_ZeroLayerCount13.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Launch\CutScene_StandbyVideo.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Launch\Hollow_StandbyVideo.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Launch\LogoPerform_CHS.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Launch\LogoPerform_CHT.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Launch\LogoPerform_EN.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\Launch\LogoPerform_KoreaAgeLimit.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainCity\KeyCar\KeyCar_Affairs.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainCity\KeyCar\KeyCar_DailyQuest.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainCity\KeyCar\KeyCar_Idle.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainCity\KeyCar\KeyCar_Transition.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainCity\KeyCar\KeyCar_WeeklyTarget.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter00\Chapter00M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M2.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M3.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M4.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M5.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M6.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M7.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M8.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter01\Chapter01M9.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M1.usm
09:57:54 <Warn:CheckByPkgVersion> The file is not correct : C:\Pro Player\PS\ZZZ PS\ZZZ_2.2.x\ZenlessZoneZeroBeta_Data\StreamingAssets\Video\HD\MainStory\PageVideo\Chapter02\Chapter02M10.usm
